block,trace_state,pass,cell,pair,role,run_id,session_id,endpoint_role,initiator_role,interval_kind,interval_name,correlation,start_event,end_event,start_producer_seq,end_producer_seq,start_elapsed_ns,end_elapsed_ns,duration_ns
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,25,26,4440541,4444333,3792
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,26,27,4444333,4445458,1125
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,27,28,4445458,4446000,542
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,28,29,4446000,4450916,4916
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,29,30,4450916,4453666,2750
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,30,31,4453666,4455416,1750
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,31,32,4455416,5127041,671625
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,32,33,5127041,5133083,6042
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_received,,socket_trace_attached,resize_received,33,34,5133083,5155500,22417
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,34,35,5155500,5156333,833
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,35,36,5156333,5156958,625
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,36,37,5156958,5157208,250
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,37,38,5157208,5162333,5125
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,38,39,5162333,5178083,15750
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,39,40,5178083,5179125,1042
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,40,41,5179125,5803125,624000
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,41,42,5803125,5810916,7791
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_received,,socket_trace_attached,resize_received,42,43,5810916,5844166,33250
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,43,44,5844166,5845208,1042
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,44,45,5845208,5845875,667
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,45,46,5845875,5846125,250
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,46,47,5846125,5866833,20708
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,47,48,5866833,5872250,5417
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,48,49,5872250,5875375,3125
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,49,50,5875375,6432750,557375
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,50,51,6432750,6437583,4833
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_received,,socket_trace_attached,resize_received,51,52,6437583,6605291,167708
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,52,53,6605291,6608541,3250
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,53,54,6608541,6609250,709
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,54,55,6609250,6609500,250
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,55,56,6609500,6613916,4416
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,56,57,6613916,6624375,10459
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,57,58,6624375,6625875,1500
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->resize_received,,socket_accept_begin,resize_received,58,59,6625875,7287166,661291
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,59,60,7287166,7293666,6500
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,60,61,7293666,7299500,5834
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->socket_accept_end,,destination_prepared,socket_accept_end,61,62,7299500,7303708,4208
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->resize_ack_send_begin,,socket_accept_end,resize_ack_send_begin,62,63,7303708,7312166,8458
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->socket_trace_attached,,resize_ack_send_begin,socket_trace_attached,63,65,7312166,7314000,1834
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_ack_sent,,socket_trace_attached,resize_ack_sent,65,64,7314000,7314041,41
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,64,66,7314041,7317000,2959
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,66,67,7317000,7317333,333
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,67,68,7317333,7960916,643583
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,68,69,7960916,7965916,5000
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->data_plane_complete,,socket_trace_attached,data_plane_complete,69,70,7965916,1199857541,1191891625
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,data_plane_complete->summary_send_begin,,data_plane_complete,summary_send_begin,70,71,1199857541,1199875833,18292
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,adjacent_local_timeline,summary_send_begin->summary_sent,,summary_send_begin,summary_sent,71,72,1199875833,1199886166,10333
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=0;socket=0,socket_accept_begin,socket_accept_end,0,1,562875,1872125,1309250
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=1;socket=0,socket_accept_begin,socket_accept_end,12,14,2999916,3622041,622125
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=2;socket=0,socket_accept_begin,socket_accept_end,22,23,3744333,4332916,588583
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=3;socket=0,socket_accept_begin,socket_accept_end,31,32,4455416,5127041,671625
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=4;socket=0,socket_accept_begin,socket_accept_end,40,41,5179125,5803125,624000
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=5;socket=0,socket_accept_begin,socket_accept_end,49,50,5875375,6432750,557375
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=6;socket=0,socket_accept_begin,socket_accept_end,58,62,6625875,7303708,677833
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=7;socket=0,socket_accept_begin,socket_accept_end,67,68,7317333,7960916,643583
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=0,need_batch_send_begin,need_batch_sent,4,5,2574375,2578375,4000
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=1,resize_ack_send_begin,resize_ack_sent,9,10,2989208,2992583,3375
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=2,resize_ack_send_begin,resize_ack_sent,19,21,3740833,3744208,3375
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=3,resize_ack_send_begin,resize_ack_sent,28,29,4446000,4450916,4916
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=4,resize_ack_send_begin,resize_ack_sent,37,38,5157208,5162333,5125
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=5,resize_ack_send_begin,resize_ack_sent,46,47,5846125,5866833,20708
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=6,resize_ack_send_begin,resize_ack_sent,55,56,6609500,6613916,4416
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=7,resize_ack_send_begin,resize_ack_sent,63,64,7312166,7314041,1875
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=1,resize_arm_queue_begin,resize_arm_ready,7,11,2987875,2998875,11000
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=2,resize_arm_queue_begin,resize_arm_ready,17,20,3739583,3743416,3833
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=3,resize_arm_queue_begin,resize_arm_ready,26,30,4444333,4453666,9333
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=4,resize_arm_queue_begin,resize_arm_ready,35,39,5156333,5178083,21750
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=5,resize_arm_queue_begin,resize_arm_ready,44,48,5845208,5872250,27042
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=6,resize_arm_queue_begin,resize_arm_ready,53,57,6608541,6624375,15834
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=7,resize_arm_queue_begin,resize_arm_ready,60,66,7293666,7317000,23334
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,data_plane_complete->summary_send_begin,,data_plane_complete,summary_send_begin,70,71,1199857541,1199875833,18292
2,on,reverse,wm_tcp_large,1,source_init,20260715T211759Z.30531-b2-on,e4cd0283c7f410c9,DESTINATION,SOURCE,named_local_span,summary_send_begin->summary_sent,,summary_send_begin,summary_sent,71,72,1199875833,1199886166,10333
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,0,1,415400,1346000,930600
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,1,2,1346000,1450700,104700
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->manifest_complete_send_begin,,socket_trace_attached,manifest_complete_send_begin,2,3,1450700,3002400,1551700
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,manifest_complete_send_begin->manifest_complete_sent,,manifest_complete_send_begin,manifest_complete_sent,3,4,3002400,3004600,2200
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,manifest_complete_sent->need_batch_received,,manifest_complete_sent,need_batch_received,4,5,3004600,3404500,399900
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,need_batch_received->resize_proposed,,need_batch_received,resize_proposed,5,6,3404500,3415900,11400
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,6,7,3415900,3416100,200
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,7,8,3416100,3418100,2000
2,on,reverse,wm_tcp_large,1,destination_init,20260715T211759Z.30531-b2-on,49828d81566c4b9d,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->planner_begin,,resize_sent,planner_begin,8,9,3418100,3419100,1000
